"","ID","Date","Unit","year","month","INJ","takeover.date","time.since.takeover","Sex","DOB","Age","to_yn","agebin","AgeCat","Percent","DEA","DINJ"
"4848","DOT",2008-06-01,"D","2008"," 6","0",NA,NA,"F",1985-05-20,23.0177838577291,"N","6+ yr","A",1.61365399534523,"0",0
"4849","DOT",2008-07-01,"D","2008"," 7","0",2008-07-01,0,"F",1985-05-20,23.0998632010944,"Y","6+ yr","A",1.61365399534523,"0",0
"4850","DOT",2008-08-01,"D","2008"," 8","0",2008-07-01,4.42857142857143,"F",1985-05-20,23.1846785225718,"Y","6+ yr","A",1.61365399534523,"0",0
"4851","DOT",2008-09-01,"D","2008"," 9","0",2008-07-01,8.85714285714286,"F",1985-05-20,23.2694938440492,"Y","6+ yr","A",1.61365399534523,"0",0
"4852","DOT",2008-10-01,"D","2008","10","0",2008-07-01,13.1428571428571,"F",1985-05-20,23.3515731874145,"N","6+ yr","A",1.61365399534523,"0",0
"4853","DOT",2008-11-01,"D","2008","11","0",2008-07-01,17.5714285714286,"F",1985-05-20,23.4363885088919,"N","6+ yr","A",1.61365399534523,"0",0
"4854","DOT",2008-12-01,"D","2008","12","0",2008-07-01,21.8571428571429,"F",1985-05-20,23.5184678522572,"N","6+ yr","A",1.61365399534523,"0",0
"4855","DOT",2009-01-01,"D","2009"," 1","0",2008-07-01,26.2857142857143,"F",1985-05-20,23.6032831737346,"N","6+ yr","A",1.61365399534523,"0",0
"4856","DOT",2009-02-01,"D","2009"," 2","0",2008-07-01,30.7142857142857,"F",1985-05-20,23.688098495212,"N","6+ yr","A",1.61365399534523,"0",0
"4857","DOT",2009-03-01,"D","2009"," 3","0",2008-07-01,34.7142857142857,"F",1985-05-20,23.7647058823529,"N","6+ yr","A",1.61365399534523,"0",0
"4858","DOT",2009-04-01,"D","2009"," 4","0",2008-07-01,39.1428571428571,"F",1985-05-20,23.8495212038304,"N","6+ yr","A",1.61365399534523,"0",0
"4859","DOT",2009-05-01,"D","2009"," 5","0",2008-07-01,43.4285714285714,"F",1985-05-20,23.9316005471956,"N","6+ yr","A",1.61365399534523,"1",1
"4860","DOU",2009-05-01,"D","2009"," 5","0",NA,NA,"M",2009-04-16,0.0410396716826265,"N","0-1 yr","I",0.310344827586207,"1",1
"4861","DRO",2013-06-01,"D","2013"," 6","0",NA,NA,"M",2013-05-28,0.0109439124487004,"N","0-1 yr","I",0.310344827586207,"0",0
"4862","DRO",2013-07-01,"D","2013"," 7","0",NA,NA,"M",2013-05-28,0.0930232558139535,"N","0-1 yr","I",0.310344827586207,"0",0
"4863","DRO",2013-08-01,"D","2013"," 8","0",NA,NA,"M",2013-05-28,0.177838577291382,"N","0-1 yr","I",0.310344827586207,"0",0
"4864","DRO",2013-09-01,"D","2013"," 9","0",NA,NA,"M",2013-05-28,0.26265389876881,"N","0-1 yr","I",0.310344827586207,"0",0
"4865","DRO",2013-10-01,"D","2013","10","0",NA,NA,"M",2013-05-28,0.344733242134063,"N","0-1 yr","I",0.310344827586207,"0",0
"4866","DRO",2013-11-01,"D","2013","11","0",NA,NA,"M",2013-05-28,0.429548563611491,"N","0-1 yr","I",0.310344827586207,"0",0
"4867","DRO",2013-12-01,"D","2013","12","0",NA,NA,"M",2013-05-28,0.511627906976744,"N","0-1 yr","I",0.310344827586207,"0",0
"4868","DRO",2014-01-01,"D","2014"," 1","0",NA,NA,"M",2013-05-28,0.596443228454172,"N","0-1 yr","I",0.310344827586207,"0",0
"4869","DRO",2014-02-01,"D","2014"," 2","0",NA,NA,"M",2013-05-28,0.681258549931601,"N","0-1 yr","I",0.310344827586207,"0",0
"4870","DRO",2014-03-01,"D","2014"," 3","0",NA,NA,"M",2013-05-28,0.757865937072503,"N","0-1 yr","I",0.310344827586207,"0",0
"4871","DRO",2014-04-01,"D","2014"," 4","0",NA,NA,"M",2013-05-28,0.842681258549932,"N","0-1 yr","I",0.310344827586207,"0",0
"4872","DRO",2014-05-01,"D","2014"," 5","0",NA,NA,"M",2013-05-28,0.924760601915185,"N","0-1 yr","I",0.310344827586207,"0",0
"4873","DRO",2014-06-01,"D","2014"," 6","0",NA,NA,"M",2013-05-28,1.00957592339261,"N","1-2 yr","I",0.310344827586207,"0",0
"4874","DRO",2014-07-01,"D","2014"," 7","0",NA,NA,"M",2013-05-28,1.09165526675787,"N","1-2 yr","I",0.310344827586207,"0",0
"4875","DRO",2014-08-01,"D","2014"," 8","0",NA,NA,"M",2013-05-28,1.17647058823529,"N","1-2 yr","I",0.310344827586207,"0",0
"4876","DRO",2014-09-01,"D","2014"," 9","0",NA,NA,"M",2013-05-28,1.26128590971272,"N","1-2 yr","I",0.310344827586207,"0",0
"4877","DRO",2014-10-01,"D","2014","10","0",NA,NA,"M",2013-05-28,1.34336525307798,"N","1-2 yr","I",0.310344827586207,"0",0
"4878","DRO",2014-11-01,"D","2014","11","0",NA,NA,"M",2013-05-28,1.4281805745554,"N","1-2 yr","I",0.310344827586207,"0",0
"4879","DRO",2014-12-01,"D","2014","12","1",NA,NA,"M",2013-05-28,1.51025991792066,"N","1-2 yr","J",0.569925471284524,"0",1
"4880","DRO",2015-01-01,"D","2015"," 1","0",NA,NA,"M",2013-05-28,1.59507523939808,"N","1-2 yr","J",0.569925471284524,"0",0
"4881","DRO",2015-02-01,"D","2015"," 2","0",NA,NA,"M",2013-05-28,1.67989056087551,"N","1-2 yr","J",0.569925471284524,"0",0
"4882","DRO",2015-03-01,"D","2015"," 3","0",NA,NA,"M",2013-05-28,1.75649794801642,"N","1-2 yr","J",0.569925471284524,"0",0
"4883","DRO",2015-04-01,"D","2015"," 4","0",2015-04-01,0,"M",2013-05-28,1.84131326949384,"Y","1-2 yr","J",0.569925471284524,"0",0
"4884","DRO",2015-05-01,"D","2015"," 5","0",2015-04-01,4.28571428571429,"M",2013-05-28,1.9233926128591,"Y","1-2 yr","J",0.569925471284524,"0",0
"4885","DRO",2015-06-01,"D","2015"," 6","0",2015-04-01,8.71428571428571,"M",2013-05-28,2.00820793433653,"Y","2-3 yr","J",0.569925471284524,"0",0
"4886","DRO",2015-07-01,"D","2015"," 7","0",2015-04-01,13,"M",2013-05-28,2.09028727770178,"Y","2-3 yr","J",0.569925471284524,"0",0
"4887","DRO",2015-08-01,"D","2015"," 8","0",2015-04-01,17.4285714285714,"M",2013-05-28,2.17510259917921,"N","2-3 yr","J",0.569925471284524,"0",0
"4888","DRO",2015-09-01,"D","2015"," 9","0",2015-04-01,21.8571428571429,"M",2013-05-28,2.25991792065663,"N","2-3 yr","J",0.569925471284524,"0",0
"4889","DRO",2015-10-01,"D","2015","10","0",2015-04-01,26.1428571428571,"M",2013-05-28,2.34199726402189,"N","2-3 yr","J",0.569925471284524,"0",0
"4890","DRO",2015-11-01,"D","2015","11","0",2015-04-01,30.5714285714286,"M",2013-05-28,2.42681258549932,"N","2-3 yr","J",0.569925471284524,"0",0
"4891","DRO",2015-12-01,"D","2015","12","0",2015-04-01,34.8571428571429,"M",2013-05-28,2.50889192886457,"N","2-3 yr","J",0.569925471284524,"0",0
"4892","DRO",2016-01-01,"D","2016"," 1","0",2015-04-01,39.2857142857143,"M",2013-05-28,2.593707250342,"N","2-3 yr","J",0.569925471284524,"0",0
"4893","DRO",2016-02-01,"D","2016"," 2","0",2015-04-01,43.7142857142857,"M",2013-05-28,2.67852257181943,"N","2-3 yr","J",0.569925471284524,"0",0
"4894","DRO",2016-03-01,"D","2016"," 3","0",2015-04-01,47.8571428571429,"M",2013-05-28,2.7578659370725,"N","2-3 yr","J",0.569925471284524,"0",0
"4895","DRO",2016-04-01,"D","2016"," 4","0",2015-04-01,52.2857142857143,"M",2013-05-28,2.84268125854993,"N","2-3 yr","J",0.569925471284524,"0",0
"4896","DRO",2016-05-01,"D","2016"," 5","0",2015-04-01,56.5714285714286,"M",2013-05-28,2.92476060191518,"N","2-3 yr","J",0.569925471284524,"0",0
"4897","DRO",2016-06-01,"D","2016"," 6","0",2015-04-01,61,"M",2013-05-28,3.00957592339261,"N","3-4 yr","J",0.569925471284524,"0",0
"4898","DRO",2016-07-01,"D","2016"," 7","0",2015-04-01,65.2857142857143,"M",2013-05-28,3.09165526675787,"N","3-4 yr","J",0.569925471284524,"0",0
"4899","DRO",2016-08-01,"D","2016"," 8","0",2015-04-01,69.7142857142857,"M",2013-05-28,3.17647058823529,"N","3-4 yr","J",0.569925471284524,"0",0
"4900","DRO",2017-05-01,"D","2017"," 5","0",2017-02-01,12.7142857142857,"M",2013-05-28,3.9233926128591,"Y","3-4 yr","J",0.569925471284524,"0",0
"4901","DRO",2017-06-01,"D","2017"," 6","0",2017-02-01,17.1428571428571,"M",2013-05-28,4.00820793433653,"N","4-5 yr","J",0.569925471284524,"0",0
"4902","DRO",2017-07-01,"D","2017"," 7","0",2017-02-01,21.4285714285714,"M",2013-05-28,4.09028727770178,"N","4-5 yr","J",0.569925471284524,"0",0
"4903","DRO",2017-08-01,"D","2017"," 8","0",2017-02-01,25.8571428571429,"M",2013-05-28,4.17510259917921,"N","4-5 yr","J",0.569925471284524,"0",0
"4904","DRO",2017-09-01,"D","2017"," 9","0",2017-02-01,30.2857142857143,"M",2013-05-28,4.25991792065664,"N","4-5 yr","J",0.569925471284524,"0",0
"4905","DRP",2016-04-01,"D","2016"," 4","0",NA,NA,"M",2016-03-05,0.0738714090287278,"N","0-1 yr","I",0.310344827586207,"0",0
"4906","DRP",2016-05-01,"D","2016"," 5","0",NA,NA,"M",2016-03-05,0.155950752393981,"N","0-1 yr","I",0.310344827586207,"0",0
"4907","DRP",2016-06-01,"D","2016"," 6","0",NA,NA,"M",2016-03-05,0.240766073871409,"N","0-1 yr","I",0.310344827586207,"0",0
"4908","DRP",2016-07-01,"D","2016"," 7","0",NA,NA,"M",2016-03-05,0.322845417236662,"N","0-1 yr","I",0.310344827586207,"0",0
"4909","DRP",2016-08-01,"D","2016"," 8","0",NA,NA,"M",2016-03-05,0.40766073871409,"N","0-1 yr","I",0.310344827586207,"0",0
"4910","DRP",2017-05-01,"D","2017"," 5","0",2017-02-01,12.7142857142857,"M",2016-03-05,1.15458276333789,"Y","1-2 yr","I",0.310344827586207,"0",0
"4911","DRP",2017-06-01,"D","2017"," 6","0",2017-02-01,17.1428571428571,"M",2016-03-05,1.23939808481532,"N","1-2 yr","I",0.310344827586207,"0",0
"4912","DRP",2017-07-01,"D","2017"," 7","0",2017-02-01,21.4285714285714,"M",2016-03-05,1.32147742818057,"N","1-2 yr","I",0.310344827586207,"0",0
"4913","DRP",2017-08-01,"D","2017"," 8","0",2017-02-01,25.8571428571429,"M",2016-03-05,1.406292749658,"N","1-2 yr","I",0.310344827586207,"0",0
"4914","DRP",2017-09-01,"D","2017"," 9","0",2017-02-01,30.2857142857143,"M",2016-03-05,1.49110807113543,"N","1-2 yr","I",0.310344827586207,"0",0
"4915","DUC",2016-03-01,"D","2016"," 3","0",NA,NA,"F",2016-02-25,0.0136798905608755,"N","0-1 yr","I",0.310344827586207,"0",0
"4916","DUC",2016-04-01,"D","2016"," 4","0",NA,NA,"F",2016-02-25,0.0984952120383037,"N","0-1 yr","I",0.310344827586207,"0",0
"4917","DUC",2016-05-01,"D","2016"," 5","0",NA,NA,"F",2016-02-25,0.180574555403557,"N","0-1 yr","I",0.310344827586207,"0",0
"4918","DUC",2016-06-01,"D","2016"," 6","0",NA,NA,"F",2016-02-25,0.265389876880985,"N","0-1 yr","I",0.310344827586207,"0",0
"4919","DUC",2016-07-01,"D","2016"," 7","0",NA,NA,"F",2016-02-25,0.347469220246238,"N","0-1 yr","I",0.310344827586207,"0",0
"4920","DUC",2016-08-01,"D","2016"," 8","0",NA,NA,"F",2016-02-25,0.432284541723666,"N","0-1 yr","I",0.310344827586207,"0",0
"4921","DUC",2017-05-01,"D","2017"," 5","0",2017-02-01,12.7142857142857,"F",2016-02-25,1.17920656634747,"Y","1-2 yr","I",0.310344827586207,"0",0
"4922","DUC",2017-06-01,"D","2017"," 6","0",2017-02-01,17.1428571428571,"F",2016-02-25,1.2640218878249,"N","1-2 yr","I",0.310344827586207,"0",0
"4923","DUC",2017-07-01,"D","2017"," 7","0",2017-02-01,21.4285714285714,"F",2016-02-25,1.34610123119015,"N","1-2 yr","I",0.310344827586207,"0",0
"4924","DUC",2017-08-01,"D","2017"," 8","0",2017-02-01,25.8571428571429,"F",2016-02-25,1.43091655266758,"N","1-2 yr","I",0.310344827586207,"0",0
"4925","DUC",2017-09-01,"D","2017"," 9","0",2017-02-01,30.2857142857143,"F",2016-02-25,1.51573187414501,"N","1-2 yr","J",0.569925471284524,"0",0
"4926","DUD",2009-02-01,"Z","2009"," 2","0",NA,NA,"M",2008-08-10,0.478796169630643,"N","0-1 yr","I",0.310344827586207,"0",0
"4927","DUD",2009-03-01,"Z","2009"," 3","0",NA,NA,"M",2008-08-10,0.555403556771546,"N","0-1 yr","I",0.310344827586207,"0",0
"4928","DUD",2009-04-01,"Z","2009"," 4","0",NA,NA,"M",2008-08-10,0.640218878248974,"N","0-1 yr","I",0.310344827586207,"0",0
"4929","DUD",2009-05-01,"Z","2009"," 5","0",NA,NA,"M",2008-08-10,0.722298221614227,"N","0-1 yr","I",0.310344827586207,"0",0
"4930","DUD",2009-06-01,"Z","2009"," 6","0",NA,NA,"M",2008-08-10,0.807113543091655,"N","0-1 yr","I",0.310344827586207,"0",0
"4931","DUD",2009-09-01,"Z","2009"," 9","0",NA,NA,"M",2008-08-10,1.05882352941176,"N","1-2 yr","I",0.310344827586207,"0",0
"4932","DUD",2009-10-01,"Z","2009","10","0",NA,NA,"M",2008-08-10,1.14090287277702,"N","1-2 yr","I",0.310344827586207,"0",0
"4933","DUD",2009-11-01,"Z","2009","11","0",NA,NA,"M",2008-08-10,1.22571819425445,"N","1-2 yr","I",0.310344827586207,"0",0
"4934","DUD",2010-02-01,"Z","2010"," 2","0",NA,NA,"M",2008-08-10,1.47742818057456,"N","1-2 yr","I",0.310344827586207,"0",0
"4935","DUD",2010-04-01,"Z","2010"," 4","0",NA,NA,"M",2008-08-10,1.63885088919289,"N","1-2 yr","J",0.569925471284524,"0",0
"4936","DUD",2010-05-01,"Z","2010"," 5","0",NA,NA,"M",2008-08-10,1.72093023255814,"N","1-2 yr","J",0.569925471284524,"0",0
"4937","DUD",2010-06-01,"Z","2010"," 6","0",NA,NA,"M",2008-08-10,1.80574555403557,"N","1-2 yr","J",0.569925471284524,"0",0
"4938","DUD",2010-07-01,"Z","2010"," 7","0",NA,NA,"M",2008-08-10,1.88782489740082,"N","1-2 yr","J",0.569925471284524,"0",0
"4939","DUD",2010-10-01,"Z","2010","10","0",NA,NA,"M",2008-08-10,2.13953488372093,"N","2-3 yr","J",0.569925471284524,"0",0
"4940","DUD",2010-11-01,"Z","2010","11","0",NA,NA,"M",2008-08-10,2.22435020519836,"N","2-3 yr","J",0.569925471284524,"0",0
"4941","DUD",2010-12-01,"Z","2010","12","0",NA,NA,"M",2008-08-10,2.30642954856361,"N","2-3 yr","J",0.569925471284524,"0",0
"4942","DUD",2011-03-01,"Z","2011"," 3","0",NA,NA,"M",2008-08-10,2.55266757865937,"N","2-3 yr","J",0.569925471284524,"0",0
"4943","DUD",2011-04-01,"Z","2011"," 4","0",NA,NA,"M",2008-08-10,2.6374829001368,"N","2-3 yr","J",0.569925471284524,"0",0
"4944","DUD",2011-06-01,"Z","2011"," 6","0",NA,NA,"M",2008-08-10,2.80437756497948,"N","2-3 yr","J",0.569925471284524,"0",0
"4945","DUD",2011-07-01,"Z","2011"," 7","0",NA,NA,"M",2008-08-10,2.88645690834473,"N","2-3 yr","J",0.569925471284524,"0",0
"4946","DUD",2011-08-01,"Z","2011"," 8","0",NA,NA,"M",2008-08-10,2.97127222982216,"N","2-3 yr","J",0.569925471284524,"0",0
"4947","DUD",2011-09-01,"Z","2011"," 9","0",NA,NA,"M",2008-08-10,3.05608755129959,"N","3-4 yr","J",0.569925471284524,"0",0
"4948","DUD",2011-10-01,"Z","2011","10","0",NA,NA,"M",2008-08-10,3.13816689466484,"N","3-4 yr","J",0.569925471284524,"0",0
"4949","DUD",2011-11-01,"Z","2011","11","0",NA,NA,"M",2008-08-10,3.22298221614227,"N","3-4 yr","J",0.569925471284524,"0",0
"4950","DUD",2011-12-01,"Z","2011","12","0",NA,NA,"M",2008-08-10,3.30506155950752,"N","3-4 yr","J",0.569925471284524,"0",0
"4951","DUD",2012-01-01,"Z","2012"," 1","0",NA,NA,"M",2008-08-10,3.38987688098495,"N","3-4 yr","J",0.569925471284524,"0",0
"4952","DUD",2012-04-01,"Z","2012"," 4","0",NA,NA,"M",2008-08-10,3.63885088919289,"N","3-4 yr","J",0.569925471284524,"0",0
"4953","DUD",2012-05-01,"Z","2012"," 5","0",NA,NA,"M",2008-08-10,3.72093023255814,"N","3-4 yr","J",0.569925471284524,"0",0
"4954","DUD",2012-06-01,"Z","2012"," 6","0",NA,NA,"M",2008-08-10,3.80574555403557,"N","3-4 yr","J",0.569925471284524,"0",0
"4955","DUD",2012-08-01,"Z","2012"," 8","0",NA,NA,"M",2008-08-10,3.97264021887825,"N","3-4 yr","J",0.569925471284524,"0",0
"4956","DUD",2012-09-01,"Z","2012"," 9","0",NA,NA,"M",2008-08-10,4.05745554035568,"N","4-5 yr","J",0.569925471284524,"0",0
"4957","DUD",2012-10-01,"Z","2012","10","0",NA,NA,"M",2008-08-10,4.13953488372093,"N","4-5 yr","J",0.569925471284524,"0",0
"4958","DUD",2012-11-01,"Z","2012","11","1",NA,NA,"M",2008-08-10,4.22435020519836,"N","4-5 yr","J",0.569925471284524,"0",1
"4959","DUD",2012-12-01,"Z","2012","12","0",NA,NA,"M",2008-08-10,4.30642954856361,"N","4-5 yr","J",0.569925471284524,"0",0
"4960","DUD",2013-04-01,"Z","2013"," 4","0",NA,NA,"M",2008-08-10,4.6374829001368,"N","4-5 yr","J",0.569925471284524,"0",0
"4961","DUD",2013-05-01,"Z","2013"," 5","0",NA,NA,"M",2008-08-10,4.71956224350205,"N","4-5 yr","J",0.569925471284524,"0",0
"4962","DUD",2013-06-01,"Z","2013"," 6","0",NA,NA,"M",2008-08-10,4.80437756497948,"N","4-5 yr","J",0.569925471284524,"0",0
"4963","DUD",2013-07-01,"Z","2013"," 7","0",NA,NA,"M",2008-08-10,4.88645690834473,"N","4-5 yr","J",0.569925471284524,"0",0
"4964","DUD",2013-08-01,"Z","2013"," 8","0",NA,NA,"M",2008-08-10,4.97127222982216,"N","4-5 yr","J",0.569925471284524,"0",0
"4965","DUD",2013-09-01,"Z","2013"," 9","0",NA,NA,"M",2008-08-10,5.05608755129959,"N","5-6 yr","J",0.569925471284524,"0",0
"4966","DUD",2013-10-01,"Z","2013","10","0",NA,NA,"M",2008-08-10,5.13816689466484,"N","5-6 yr","J",0.569925471284524,"0",0
"4967","DUD",2013-11-01,"Z","2013","11","1",NA,NA,"M",2008-08-10,5.22298221614227,"N","5-6 yr","J",0.569925471284524,"0",1
"4968","DUD",2013-12-01,"Z","2013","12","0",NA,NA,"M",2008-08-10,5.30506155950752,"N","5-6 yr","J",0.569925471284524,"1",1
"4969","DUK",2016-04-01,"D","2016"," 4","0",NA,NA,"M",2016-03-28,0.0109439124487004,"N","0-1 yr","I",0.310344827586207,"0",0
"4970","DUK",2016-05-01,"D","2016"," 5","0",NA,NA,"M",2016-03-28,0.0930232558139535,"N","0-1 yr","I",0.310344827586207,"0",0
"4971","DUK",2016-06-01,"D","2016"," 6","0",NA,NA,"M",2016-03-28,0.177838577291382,"N","0-1 yr","I",0.310344827586207,"0",0
"4972","DUK",2016-07-01,"D","2016"," 7","0",NA,NA,"M",2016-03-28,0.259917920656635,"N","0-1 yr","I",0.310344827586207,"0",0
"4973","DUK",2016-08-01,"D","2016"," 8","0",NA,NA,"M",2016-03-28,0.344733242134063,"N","0-1 yr","I",0.310344827586207,"0",0
"4974","DUK",2017-05-01,"D","2017"," 5","0",2017-02-01,12.7142857142857,"M",2016-03-28,1.09165526675787,"Y","1-2 yr","I",0.310344827586207,"0",0
"4975","DUK",2017-06-01,"D","2017"," 6","0",2017-02-01,17.1428571428571,"M",2016-03-28,1.17647058823529,"N","1-2 yr","I",0.310344827586207,"0",0
"4976","DUK",2017-07-01,"D","2017"," 7","0",2017-02-01,21.4285714285714,"M",2016-03-28,1.25854993160055,"N","1-2 yr","I",0.310344827586207,"0",0
"4977","DUK",2017-08-01,"D","2017"," 8","0",2017-02-01,25.8571428571429,"M",2016-03-28,1.34336525307798,"N","1-2 yr","I",0.310344827586207,"0",0
"4978","DUK",2017-09-01,"D","2017"," 9","0",2017-02-01,30.2857142857143,"M",2016-03-28,1.4281805745554,"N","1-2 yr","I",0.310344827586207,"0",0
"4979","DUS",2016-03-01,"D","2016"," 3","0",NA,NA,"M",2016-02-26,0.0109439124487004,"N","0-1 yr","I",0.310344827586207,"0",0
"4980","DUS",2016-04-01,"D","2016"," 4","0",NA,NA,"M",2016-02-26,0.0957592339261286,"N","0-1 yr","I",0.310344827586207,"0",0
"4981","DUS",2016-05-01,"D","2016"," 5","0",NA,NA,"M",2016-02-26,0.177838577291382,"N","0-1 yr","I",0.310344827586207,"0",0
"4982","DUS",2016-06-01,"D","2016"," 6","0",NA,NA,"M",2016-02-26,0.26265389876881,"N","0-1 yr","I",0.310344827586207,"0",0
"4983","DUS",2016-07-01,"D","2016"," 7","0",NA,NA,"M",2016-02-26,0.344733242134063,"N","0-1 yr","I",0.310344827586207,"0",0
"4984","DUS",2016-08-01,"D","2016"," 8","0",NA,NA,"M",2016-02-26,0.429548563611491,"N","0-1 yr","I",0.310344827586207,"0",0
"4985","DUS",2017-05-01,"D","2017"," 5","0",2017-02-01,12.7142857142857,"M",2016-02-26,1.17647058823529,"Y","1-2 yr","I",0.310344827586207,"0",0
"4986","DUS",2017-06-01,"D","2017"," 6","0",2017-02-01,17.1428571428571,"M",2016-02-26,1.26128590971272,"N","1-2 yr","I",0.310344827586207,"0",0
"4987","DUS",2017-07-01,"D","2017"," 7","0",2017-02-01,21.4285714285714,"M",2016-02-26,1.34336525307798,"N","1-2 yr","I",0.310344827586207,"0",0
"4988","DUS",2017-08-01,"D","2017"," 8","0",2017-02-01,25.8571428571429,"M",2016-02-26,1.4281805745554,"N","1-2 yr","I",0.310344827586207,"0",0
"4989","DUS",2017-09-01,"D","2017"," 9","0",2017-02-01,30.2857142857143,"M",2016-02-26,1.51299589603283,"N","1-2 yr","J",0.569925471284524,"0",0
"4990","ELI",2009-02-01,"T","2009"," 2","0",NA,NA,"M",2007-06-07,1.65526675786594,"N","1-2 yr","J",0.569925471284524,"0",0
"4991","ELI",2009-03-01,"T","2009"," 3","0",NA,NA,"M",2007-06-07,1.73187414500684,"N","1-2 yr","J",0.569925471284524,"0",0
"4992","ELI",2009-04-01,"T","2009"," 4","0",NA,NA,"M",2007-06-07,1.81668946648427,"N","1-2 yr","J",0.569925471284524,"0",0
"4993","ELI",2009-05-01,"T","2009"," 5","0",NA,NA,"M",2007-06-07,1.89876880984952,"N","1-2 yr","J",0.569925471284524,"0",0
"4994","ELI",2009-06-01,"T","2009"," 6","0",NA,NA,"M",2007-06-07,1.98358413132695,"N","1-2 yr","J",0.569925471284524,"0",0
"4995","ELI",2009-08-01,"T","2009"," 8","0",NA,NA,"M",2007-06-07,2.15047879616963,"N","2-3 yr","J",0.569925471284524,"0",0
"4996","ELI",2009-09-01,"T","2009"," 9","0",NA,NA,"M",2007-06-07,2.23529411764706,"N","2-3 yr","J",0.569925471284524,"0",0
"4997","ELI",2009-10-01,"T","2009","10","0",NA,NA,"M",2007-06-07,2.31737346101231,"N","2-3 yr","J",0.569925471284524,"0",0
"4998","ELI",2009-11-01,"T","2009","11","0",NA,NA,"M",2007-06-07,2.40218878248974,"N","2-3 yr","J",0.569925471284524,"0",0
"4999","ELI",2010-02-01,"T","2010"," 2","0",NA,NA,"M",2007-06-07,2.65389876880985,"N","2-3 yr","J",0.569925471284524,"0",0
"5000","ELI",2010-04-01,"T","2010"," 4","0",NA,NA,"M",2007-06-07,2.81532147742818,"N","2-3 yr","J",0.569925471284524,"0",0
"5001","ELI",2010-05-01,"T","2010"," 5","0",NA,NA,"M",2007-06-07,2.89740082079343,"N","2-3 yr","J",0.569925471284524,"0",0
"5002","ELI",2010-06-01,"T","2010"," 6","0",NA,NA,"M",2007-06-07,2.98221614227086,"N","2-3 yr","J",0.569925471284524,"0",0
"5003","ELI",2010-07-01,"T","2010"," 7","0",NA,NA,"M",2007-06-07,3.06429548563611,"N","3-4 yr","J",0.569925471284524,"0",0
"5004","ELI",2010-08-01,"T","2010"," 8","0",NA,NA,"M",2007-06-07,3.14911080711354,"N","3-4 yr","J",0.569925471284524,"0",0
"5005","ELI",2010-09-01,"T","2010"," 9","0",NA,NA,"M",2007-06-07,3.23392612859097,"N","3-4 yr","J",0.569925471284524,"0",0
"5006","ELI",2010-10-01,"T","2010","10","0",NA,NA,"M",2007-06-07,3.31600547195622,"N","3-4 yr","J",0.569925471284524,"0",0
"5007","ELI",2010-11-01,"T","2010","11","0",NA,NA,"M",2007-06-07,3.40082079343365,"N","3-4 yr","J",0.569925471284524,"0",0
"5008","ELI",2010-12-01,"T","2010","12","0",NA,NA,"M",2007-06-07,3.48290013679891,"N","3-4 yr","J",0.569925471284524,"0",0
"5009","ELI",2011-03-01,"T","2011"," 3","0",NA,NA,"M",2007-06-07,3.72913816689467,"N","3-4 yr","J",0.569925471284524,"0",0
"5010","ELI",2011-04-01,"T","2011"," 4","0",NA,NA,"M",2007-06-07,3.81395348837209,"N","3-4 yr","J",0.569925471284524,"0",0
"5011","ELI",2011-05-01,"T","2011"," 5","0",NA,NA,"M",2007-06-07,3.89603283173735,"N","3-4 yr","J",0.569925471284524,"0",0
"5012","ELI",2011-06-01,"T","2011"," 6","0",NA,NA,"M",2007-06-07,3.98084815321477,"N","3-4 yr","J",0.569925471284524,"0",0
"5013","ELI",2011-07-01,"T","2011"," 7","0",NA,NA,"M",2007-06-07,4.06292749658003,"N","4-5 yr","J",0.569925471284524,"0",0
"5014","ELI",2011-08-01,"T","2011"," 8","0",NA,NA,"M",2007-06-07,4.14774281805746,"N","4-5 yr","J",0.569925471284524,"0",0
"5015","ELI",2011-09-01,"T","2011"," 9","0",NA,NA,"M",2007-06-07,4.23255813953488,"N","4-5 yr","J",0.569925471284524,"0",0
"5016","ELI",2011-10-01,"T","2011","10","0",NA,NA,"M",2007-06-07,4.31463748290014,"N","4-5 yr","J",0.569925471284524,"0",0
"5017","ELI",2011-11-01,"T","2011","11","0",NA,NA,"M",2007-06-07,4.39945280437756,"N","4-5 yr","J",0.569925471284524,"0",0
"5018","ELI",2011-12-01,"T","2011","12","0",NA,NA,"M",2007-06-07,4.48153214774282,"N","4-5 yr","J",0.569925471284524,"0",0
"5019","ELI",2012-01-01,"T","2012"," 1","0",NA,NA,"M",2007-06-07,4.56634746922025,"N","4-5 yr","J",0.569925471284524,"0",0
"5020","ELI",2012-04-01,"T","2012"," 4","0",NA,NA,"M",2007-06-07,4.81532147742818,"N","4-5 yr","J",0.569925471284524,"0",0
"5021","ELI",2012-05-01,"T","2012"," 5","0",NA,NA,"M",2007-06-07,4.89740082079343,"N","4-5 yr","J",0.569925471284524,"0",0
"5022","ELI",2012-06-01,"T","2012"," 6","0",NA,NA,"M",2007-06-07,4.98221614227086,"N","4-5 yr","J",0.569925471284524,"0",0
"5023","ELI",2012-07-01,"T","2012"," 7","0",NA,NA,"M",2007-06-07,5.06429548563611,"N","5-6 yr","J",0.569925471284524,"0",0
"5024","ELI",2012-08-01,"T","2012"," 8","0",NA,NA,"M",2007-06-07,5.14911080711354,"N","5-6 yr","J",0.569925471284524,"0",0
